,0
169775,0
169776,61
169777,0
169778,1
169779,0
169780,7
169781,0
169782,2
169783,0
169784,13
169785,0
169786,19
169787,0
169788,100
169789,0
169790,1
169791,0
169792,1
169793,0
169794,26
169795,0
169796,2
169797,0
169798,3
169799,0
169800,2
169801,0
169802,8
169803,0
169804,1
169805,0
169806,11
169807,0
169808,1
169809,0
169810,20
169811,0
169812,1
169813,0
169814,1
169815,0
169816,1
169817,0
169818,17
169819,0
169820,5
169821,0
169822,4
169823,0
169824,3
169825,0
169826,2
169827,0
169828,1
169829,0
169830,13
169831,0
169832,9
169833,0
169834,1
169835,0
169836,4
169837,0
169838,48
169839,0
169840,52
169841,0
169842,1
169843,0
169844,3
169845,0
169846,2
169847,0
169848,6
169849,0
169850,35
169851,0
169852,1
169853,0
169854,63
169855,0
169856,1
169857,0
169858,2
169859,0
169860,1
169861,0
169862,5
169863,0
169864,1
169865,0
169866,17
169867,0
169868,8
169869,0
169870,64
169871,0
169872,51
169873,0
169874,2
169875,0
169876,1
169877,0
169878,16
169879,0
169880,7
169881,0
169882,4
169883,0
169884,1
169885,0
169886,3
169887,0
169888,23
169889,0
169890,7
169891,0
169892,1
169893,0
169894,1
169895,0
169896,17
169897,0
169898,17
169899,0
169900,8
169901,0
169902,1
169903,0
169904,3
169905,0
169906,1
169907,0
169908,1
169909,0
169910,7
169911,0
169912,9
169913,0
169914,21
169915,0
169916,52
169917,0
169918,1
169919,0
169920,1
169921,0
169922,1
169923,0
169924,30
169925,0
169926,6
169927,0
169928,2
169929,0
169930,19
169931,0
169932,9
169933,0
169934,2
169935,0
169936,20
169937,0
169938,8
169939,0
169940,2
169941,0
169942,1
169943,0
169944,1
169945,0
169946,3
169947,0
169948,1
169949,0
169950,1
169951,0
169952,6
169953,0
169954,1
169955,0
169956,16
169957,0
169958,49
169959,0
169960,2
169961,0
169962,7
169963,0
169964,1
169965,0
169966,1
169967,0
169968,15
169969,0
169970,5
169971,0
169972,1
169973,0
169974,7
169975,0
169976,10
169977,0
169978,20
169979,0
169980,1
169981,0
169982,63
169983,0
169984,1
169985,0
169986,27
169987,0
169988,1
169989,0
169990,20
169991,0
169992,3
169993,0
169994,10
169995,0
169996,1
169997,0
169998,1
169999,0
170000,1
170001,0
170002,2
170003,0
170004,1
170005,0
170006,13
170007,0
170008,9
170009,0
170010,25
170011,0
170012,4
170013,0
170014,3
170015,0
170016,3
170017,0
170018,1
170019,0
170020,1
170021,0
170022,7
170023,0
170024,3
170025,0
170026,12
170027,0
170028,1
170029,0
170030,81
170031,0
170032,4
170033,0
170034,2
170035,0
170036,1
170037,0
170038,2
170039,0
170040,1
170041,0
170042,10
170043,0
170044,101
170045,0
170046,5
170047,0
170048,16
170049,0
170050,57
170051,0
170052,1
170053,0
170054,8
170055,0
170056,2
170057,0
170058,7
170059,0
170060,1
170061,0
170062,1
170063,0
170064,1
170065,0
170066,6
170067,0
170068,30
170069,0
170070,20
170071,0
170072,3
170073,0
170074,1
170075,0
170076,1
170077,0
170078,15
170079,0
170080,2
170081,0
170082,7
170083,0
170084,10
170085,0
170086,1
170087,0
170088,1
170089,0
170090,1
170091,0
170092,3
170093,0
170094,7
170095,0
170096,3
170097,0
170098,8
170099,0
170100,1
170101,0
170102,963
170103,0
170104,2
170105,0
170106,3
170107,0
170108,9
170109,0
170110,4
170111,0
170112,2
170113,0
170114,36
170115,0
170116,40
170117,0
170118,2
170119,0
170120,166
170121,0
170122,16
170123,0
170124,4
170125,0
170126,15
170127,0
170128,4
170129,0
170130,2
170131,0
170132,1
170133,0
170134,22
170135,0
170136,1
170137,0
170138,58
170139,0
170140,2
170141,0
170142,2
170143,0
170144,1
170145,0
170146,15
170147,0
170148,1
170149,0
170150,1
170151,0
170152,1
170153,0
170154,1
170155,0
170156,17
170157,0
170158,7
170159,0
170160,1
170161,0
170162,9
170163,0
170164,5
170165,0
170166,1
170167,0
170168,1
170169,0
170170,9
170171,0
170172,1
170173,0
170174,1
170175,0
170176,1
170177,0
170178,7
170179,0
170180,6
170181,0
170182,3
170183,0
170184,1
170185,0
170186,53
170187,0
170188,4
170189,0
170190,16
170191,0
170192,1
170193,0
170194,71
170195,0
170196,1
170197,0
170198,1
170199,0
170200,11
170201,0
170202,2
170203,0
170204,4
170205,0
170206,1
170207,0
170208,1
170209,0
170210,3
170211,0
170212,1
170213,0
170214,2
170215,0
170216,1
170217,0
170218,1
170219,0
170220,2
170221,0
170222,3
170223,0
170224,1
170225,0
170226,4
170227,0
170228,2
170229,0
170230,1
170231,0
170232,7
170233,0
170234,1
170235,0
170236,27
170237,0
170238,114
170239,0
170240,1
170241,0
170242,5
170243,0
170244,5
170245,0
170246,1
170247,0
170248,29
170249,0
170250,3
170251,0
170252,3
170253,0
170254,3
170255,0
170256,4
170257,0
170258,35
170259,0
170260,18
170261,0
170262,1
170263,0
170264,28
170265,0
170266,1
170267,0
170268,1
170269,0
170270,13
170271,0
170272,9
170273,0
170274,1
170275,0
170276,1
170277,0
170278,5
170279,0
170280,7
170281,0
170282,8
170283,0
170284,1
170285,0
170286,11
170287,0
170288,346
170289,0
170290,1
170291,0
170292,33
170293,0
170294,1
170295,0
170296,18
170297,0
170298,3
170299,0
170300,2
170301,0
170302,6
170303,0
170304,1
170305,0
170306,8
170307,0
170308,3
170309,0
170310,5
170311,0
170312,2
170313,0
170314,4
170315,0
170316,1
170317,0
170318,1
170319,0
170320,1
170321,0
170322,1
170323,0
170324,4
170325,0
170326,30
170327,0
170328,4
170329,0
170330,2
170331,0
170332,5
170333,0
170334,3
170335,0
170336,15
170337,0
170338,4
170339,0
170340,41
170341,0
170342,2
170343,0
170344,3
170345,0
170346,2
170347,0
170348,1
170349,0
170350,1
170351,0
170352,1
170353,0
170354,1
170355,0
170356,1
170357,0
170358,3
170359,0
170360,6
170361,0
170362,1
170363,0
170364,1
170365,0
170366,2
170367,0
170368,1
170369,0
170370,38
170371,0
170372,1
170373,0
170374,2
170375,0
170376,1
170377,0
170378,25
170379,0
170380,13
170381,0
170382,57
170383,0
170384,9
170385,0
170386,3
170387,0
170388,1
170389,0
170390,21
170391,0
170392,1
170393,0
170394,3
170395,0
170396,1
170397,0
170398,1
170399,0
170400,19
170401,0
170402,1
170403,0
170404,1
170405,0
170406,1
170407,0
170408,1
170409,0
170410,1
170411,0
170412,1
170413,0
170414,7
170415,0
170416,1
170417,0
170418,17
170419,0
170420,2
170421,0
170422,13
170423,0
170424,1
170425,0
170426,1
170427,0
170428,31
170429,0
170430,1
170431,0
170432,24
170433,0
170434,3
170435,0
170436,5
170437,0
170438,2
170439,0
170440,2
170441,0
170442,2
170443,0
170444,1
170445,0
170446,2
170447,0
170448,33
170449,0
170450,1
170451,0
170452,1
170453,0
170454,1
170455,0
170456,1
170457,0
170458,5
170459,0
170460,31
170461,0
170462,1
170463,0
170464,1
170465,0
170466,7
170467,0
170468,2
170469,0
170470,55
170471,0
170472,1
170473,0
170474,58
170475,0
170476,2
170477,0
170478,3
170479,0
170480,2
170481,0
170482,54
170483,0
170484,1
170485,0
170486,1
170487,0
170488,2
170489,0
170490,2
170491,0
170492,1
170493,0
170494,44
170495,0
170496,1
170497,0
170498,3
170499,0
170500,6
170501,0
170502,2
170503,0
170504,1
170505,0
170506,1
170507,0
170508,1
170509,0
170510,6
170511,0
170512,70
170513,0
170514,8
170515,0
170516,1
170517,0
170518,4
170519,0
170520,5
170521,0
170522,2
170523,0
170524,2
170525,0
170526,3
170527,0
170528,7
170529,0
170530,22
170531,0
170532,1
170533,0
170534,2
170535,0
170536,3
170537,0
170538,1
170539,0
170540,14
170541,0
170542,1
170543,0
170544,1
170545,0
170546,1
170547,0
170548,6
170549,0
170550,2
170551,0
170552,18
170553,0
170554,4
170555,0
170556,23
170557,0
170558,2
170559,0
170560,1
170561,0
170562,1
170563,0
170564,1
170565,0
170566,1
170567,0
170568,1
170569,0
170570,1
170571,0
170572,1
170573,0
170574,22
170575,0
170576,5
170577,0
170578,53
170579,0
170580,2
170581,0
170582,4
170583,0
170584,1
170585,0
170586,1
170587,0
170588,1
170589,0
170590,16
170591,0
170592,1
170593,0
170594,100
170595,0
170596,4
170597,0
170598,88
170599,0
170600,12
170601,0
170602,1
170603,0
170604,8
170605,0
170606,6
170607,0
170608,1
170609,0
170610,3
170611,0
170612,13
170613,0
170614,15
170615,0
170616,1
170617,0
170618,3
170619,0
170620,38
170621,0
170622,53
170623,0
170624,11
170625,0
170626,2
170627,0
170628,2
170629,0
170630,19
170631,0
170632,12
170633,0
170634,1
170635,0
170636,1
170637,0
170638,1
170639,0
170640,1
170641,0
170642,1
170643,0
170644,1
170645,0
170646,1
170647,0
170648,1
170649,0
170650,7
170651,0
170652,2
170653,0
170654,3
170655,0
170656,1
170657,0
170658,2
170659,0
170660,1
170661,0
170662,13
170663,0
170664,2
170665,0
170666,5
170667,0
170668,1
170669,0
170670,9
170671,0
170672,1
170673,0
170674,1
170675,0
170676,3
170677,0
170678,1
170679,0
170680,4
170681,0
170682,1688
170683,0
170684,1
170685,0
170686,23
170687,0
170688,13
170689,0
170690,4
170691,0
170692,2
170693,0
170694,10
170695,0
170696,3
170697,0
170698,1
170699,0
170700,11
170701,0
170702,1
170703,0
170704,3
170705,0
170706,5
170707,0
170708,4
170709,0
170710,1
170711,0
170712,4
170713,0
170714,6
170715,0
170716,1
170717,0
170718,3
170719,0
170720,27
170721,0
170722,75
170723,0
170724,3
170725,0
170726,2
170727,0
170728,2
170729,0
170730,22
170731,0
170732,2
170733,0
170734,12
170735,0
170736,2
170737,0
170738,1
170739,0
170740,1
170741,0
170742,9
170743,0
170744,9
170745,0
170746,29
170747,0
170748,3
170749,0
170750,1
170751,0
170752,1
170753,0
170754,3
170755,0
170756,1
170757,0
170758,2
170759,0
170760,2
170761,0
170762,5
170763,0
170764,28
170765,0
170766,5
170767,0
170768,30
170769,0
170770,8
170771,0
170772,271
170773,0
170774,51
170775,0
170776,1
170777,0
170778,1
170779,0
170780,2
170781,0
170782,1
170783,0
170784,1
170785,0
170786,3
170787,0
170788,35
170789,0
170790,4
170791,0
170792,144
170793,0
170794,1
170795,0
170796,3
170797,0
170798,63
170799,0
170800,9
170801,0
170802,4
170803,0
170804,1
170805,0
170806,67
170807,0
170808,3
170809,0
170810,5
170811,0
170812,2
170813,0
170814,2
170815,0
170816,1
170817,0
170818,51
170819,0
170820,1
170821,0
170822,8
170823,0
170824,1
170825,0
170826,4
170827,0
170828,1
170829,0
170830,1
170831,0
170832,3
170833,0
170834,153
170835,0
170836,2
170837,0
170838,3
170839,0
170840,2
170841,0
170842,6
170843,0
170844,1
170845,0
170846,1
170847,0
170848,5
170849,0
170850,4
170851,0
170852,10
170853,0
170854,4
170855,0
170856,6
170857,0
170858,5
170859,0
170860,1
170861,0
170862,1
170863,0
170864,7
170865,0
170866,14
170867,0
170868,1
170869,0
170870,9
170871,0
170872,2
170873,0
170874,1
170875,0
170876,3
170877,0
170878,1
170879,0
170880,2
170881,0
170882,2
170883,0
170884,1
170885,0
170886,1
170887,0
170888,2
170889,0
170890,2
170891,0
170892,4
170893,0
170894,1
170895,0
170896,3
170897,0
170898,63
170899,0
170900,3
170901,0
170902,22
170903,0
170904,2
170905,0
170906,1
170907,0
170908,1
170909,0
170910,3
170911,0
170912,1
170913,0
170914,1
170915,0
170916,10
170917,0
170918,1
170919,0
170920,1
170921,0
170922,25
170923,0
170924,102
170925,0
170926,6
170927,0
170928,35
170929,0
170930,66
170931,0
170932,1
170933,0
170934,4
170935,0
170936,1
170937,0
170938,3
170939,0
170940,1
170941,0
170942,1
170943,0
170944,2
170945,0
170946,34
170947,0
170948,8
170949,0
170950,2
170951,0
170952,1
170953,0
170954,2
170955,0
170956,2
170957,0
170958,2
170959,0
170960,1
170961,0
170962,1
170963,0
170964,3
170965,0
170966,5
170967,0
170968,10
170969,0
170970,50
170971,0
170972,5
170973,0
170974,14
170975,0
170976,1
170977,0
170978,1
170979,0
170980,2
170981,0
170982,1
170983,0
170984,7
170985,0
170986,2
170987,0
170988,1
170989,0
170990,1
170991,0
170992,1
170993,0
170994,1
170995,0
170996,7
170997,0
170998,2
170999,0
171000,1
171001,0
171002,38
171003,0
171004,1
171005,0
171006,406
171007,0
171008,10
171009,0
171010,4
171011,0
171012,1
171013,0
171014,1
171015,0
171016,1
171017,0
171018,34
171019,0
171020,2
171021,0
171022,3
171023,0
171024,1
171025,0
171026,1
171027,0
171028,2
171029,0
171030,5
171031,0
171032,1
171033,0
171034,1
171035,0
171036,5
171037,0
171038,13
171039,0
171040,1
171041,0
171042,12
171043,0
171044,4
171045,0
171046,1
171047,0
171048,1
171049,0
171050,3
171051,0
171052,1
171053,0
171054,1
171055,0
171056,5
171057,0
171058,8
171059,0
171060,11
171061,0
171062,9
171063,0
171064,1
171065,0
171066,1
171067,0
171068,1
171069,0
171070,263
171071,0
171072,1
171073,0
171074,2
171075,0
171076,11
171077,0
171078,7
171079,0
171080,3
171081,0
171082,1
171083,0
171084,13
171085,0
171086,1
171087,0
171088,63
171089,0
171090,48
171091,0
171092,1
171093,0
171094,2
171095,0
171096,8
171097,0
171098,1
171099,0
171100,1
171101,0
171102,1
171103,0
171104,1
171105,0
171106,54
171107,0
171108,1
171109,0
171110,9
171111,0
171112,1
171113,0
171114,20
171115,0
171116,3
171117,0
171118,5
171119,0
171120,1
171121,0
171122,5
171123,0
171124,13
171125,0
171126,1
171127,0
171128,39
171129,0
171130,2
171131,0
171132,1
171133,0
171134,2
171135,0
171136,1
171137,0
171138,4
171139,0
171140,3
171141,0
171142,1
171143,0
171144,4
171145,0
171146,2
171147,0
171148,1
171149,0
171150,1
171151,0
171152,10
171153,0
171154,1
171155,0
171156,1
171157,0
171158,1
171159,0
171160,7
171161,0
171162,1
171163,0
171164,7
171165,0
171166,1
171167,0
171168,1
171169,0
171170,1
171171,0
171172,11
171173,0
171174,21
171175,0
171176,8
171177,0
171178,13
171179,0
171180,10
171181,0
171182,13
171183,0
171184,17
171185,0
171186,3
171187,0
171188,28
171189,0
171190,1
171191,0
171192,2
171193,0
171194,509
171195,0
171196,6
171197,0
171198,22
171199,0
171200,1
171201,0
171202,5
171203,0
171204,147
171205,0
171206,1
171207,0
171208,1
171209,0
171210,2
171211,0
171212,2
171213,0
171214,1
171215,0
171216,1
171217,0
171218,27
171219,0
171220,3
171221,0
171222,8
171223,0
171224,1
171225,0
171226,1
171227,0
171228,10
171229,0
171230,3
171231,0
171232,4
171233,0
171234,1
171235,0
171236,1
171237,0
171238,1
171239,0
171240,2
171241,0
171242,16
171243,0
171244,1
171245,0
171246,1
171247,0
171248,1
171249,0
171250,1
171251,0
171252,1
171253,0
171254,1
171255,0
171256,1
171257,0
171258,6
171259,0
171260,78
171261,0
171262,12
171263,0
171264,18
171265,0
171266,80
171267,0
171268,1
171269,0
171270,1
171271,0
171272,1
171273,0
171274,12
171275,0
171276,2
171277,0
171278,1
171279,0
171280,9
171281,0
171282,1
171283,0
171284,28
171285,0
171286,1
171287,0
171288,5
171289,0
171290,41
171291,0
171292,11
171293,0
171294,9
171295,0
171296,1
171297,0
171298,2
171299,0
171300,21
171301,0
171302,1
171303,0
171304,1
171305,0
171306,1
171307,0
171308,1
171309,0
171310,40
171311,0
171312,1
171313,0
171314,1
171315,0
171316,3
171317,0
171318,1
171319,0
171320,1
171321,0
171322,7
171323,0
171324,4
171325,0
171326,1
171327,0
171328,1
171329,0
171330,1
171331,0
171332,1
171333,0
171334,5
171335,0
171336,2
171337,0
171338,21
171339,0
171340,4
171341,0
171342,1
171343,0
171344,2
171345,0
171346,1
171347,0
171348,1
171349,0
171350,1
171351,0
171352,1
171353,0
171354,1
171355,0
171356,103
171357,0
171358,1
171359,0
171360,3
171361,0
171362,3
171363,0
171364,1
171365,0
171366,1
171367,0
171368,4
171369,0
171370,4
171371,0
171372,15
171373,0
171374,2
171375,0
171376,1
171377,0
171378,2
171379,0
171380,24
171381,0
171382,4
171383,0
171384,2
171385,0
171386,1
171387,0
171388,4
171389,0
171390,5
171391,0
171392,1
171393,0
171394,2
171395,0
171396,42
171397,0
171398,4
171399,0
171400,1
171401,0
171402,1
171403,0
171404,1
171405,0
171406,14
171407,0
171408,1
171409,0
171410,4
171411,0
171412,1
171413,0
171414,5
171415,0
171416,85
171417,0
171418,22
171419,0
171420,3
171421,0
171422,4
171423,0
171424,8
171425,0
171426,2
171427,0
171428,3
171429,0
171430,1
171431,0
171432,1
171433,0
171434,2
171435,0
171436,1
171437,0
171438,5
171439,0
171440,6
171441,0
171442,1
171443,0
171444,1
171445,0
171446,1
171447,0
171448,1
171449,0
171450,3
171451,0
171452,2
171453,0
171454,1
171455,0
171456,1
171457,0
171458,1
171459,0
171460,4
171461,0
171462,30
171463,0
171464,2
171465,0
171466,10
171467,0
171468,1
171469,0
171470,3
171471,0
171472,1
171473,0
171474,13
171475,0
171476,1
171477,0
171478,3
171479,0
171480,29
171481,0
171482,2
171483,0
171484,3
171485,0
171486,1
171487,0
171488,62
171489,0
171490,5
171491,0
171492,109
171493,0
171494,73
171495,0
171496,1
171497,0
171498,1
171499,0
171500,3
171501,0
171502,1
171503,0
171504,9
171505,0
171506,4
171507,0
171508,363
171509,0
171510,1
171511,0
171512,12
171513,0
171514,1
171515,0
171516,1
171517,0
171518,91
171519,0
171520,4
171521,0
171522,1
171523,0
171524,2
171525,0
171526,1
171527,0
171528,2
171529,0
171530,1
171531,0
171532,16
171533,0
171534,3
171535,0
171536,8
171537,0
171538,1
171539,0
171540,4
171541,0
171542,4
171543,0
171544,3
171545,0
171546,1
171547,0
171548,2
171549,0
171550,1
171551,0
171552,1
171553,0
171554,12
171555,0
171556,1
171557,0
171558,15
171559,0
171560,2
171561,0
171562,1
171563,0
171564,1
171565,0
171566,1
171567,0
171568,1
171569,0
171570,1
171571,0
171572,19
171573,0
171574,3
171575,0
171576,2
171577,0
171578,1
171579,0
171580,17
171581,0
171582,1
171583,0
171584,2
171585,0
171586,2
171587,0
171588,55
171589,0
171590,117
171591,0
171592,5
171593,0
171594,1
171595,0
171596,1
171597,0
171598,16
171599,0
171600,1
171601,0
171602,1
171603,0
171604,1
171605,0
171606,6
171607,0
171608,1
171609,0
171610,1
171611,0
171612,1
171613,0
171614,0
171615,0
171616,1
171617,0
171618,3
171619,0
171620,7
171621,0
171622,27
171623,0
171624,1
171625,0
171626,3
171627,0
171628,1
171629,0
171630,1
171631,0
171632,2
171633,0
171634,7
171635,0
171636,1
171637,0
171638,8
171639,0
171640,81
171641,0
171642,1
171643,0
171644,3
171645,0
171646,2
171647,0
171648,62
171649,0
171650,1
171651,0
171652,31
171653,0
171654,1
171655,0
171656,3
171657,0
171658,1
171659,0
171660,13
171661,0
171662,1
171663,0
171664,1
171665,0
171666,3
171667,0
171668,3
171669,0
171670,2
171671,0
171672,5
171673,0
171674,1
171675,0
171676,1
171677,0
171678,1
171679,0
171680,10
171681,0
171682,7
171683,0
171684,11
171685,0
171686,2
171687,0
171688,8
171689,0
171690,2
171691,0
171692,4
171693,0
171694,2
171695,0
171696,7
171697,0
171698,1
171699,0
171700,3
171701,0
171702,8
171703,0
171704,10
171705,0
171706,1
171707,0
171708,4
171709,0
171710,5
171711,0
171712,1
171713,0
171714,2
171715,0
171716,5
171717,0
171718,29
171719,0
171720,1
171721,0
171722,2
171723,0
171724,10
171725,0
171726,1
171727,0
171728,115
171729,0
171730,3
171731,0
171732,1
171733,0
171734,3
171735,0
171736,1
171737,0
171738,1
171739,0
171740,7
171741,0
171742,6
171743,0
171744,7
171745,0
171746,1
171747,0
171748,213
171749,0
171750,3
171751,0
171752,4
171753,0
171754,2
171755,0
171756,1
171757,0
171758,1
171759,0
171760,4
171761,0
171762,18
171763,0
171764,2
171765,0
171766,1
171767,0
171768,6
171769,0
171770,1
171771,0
171772,1
171773,0
171774,18
171775,0
171776,1
171777,0
171778,1
171779,0
171780,1
171781,0
171782,21
171783,0
171784,4
171785,0
171786,6
171787,0
171788,2
171789,0
171790,19
171791,0
171792,10
171793,0
171794,1
171795,0
171796,7
171797,0
171798,1
171799,0
171800,8
171801,0
171802,8
171803,0
171804,5
171805,0
171806,1
171807,0
171808,12
171809,0
171810,1
171811,0
171812,10
171813,0
171814,19
171815,0
171816,2
171817,0
171818,1
171819,0
171820,2
171821,0
171822,10
171823,0
171824,1
171825,0
171826,9
171827,0
171828,1
171829,0
171830,1
171831,0
171832,2
171833,0
171834,8
171835,0
171836,5
171837,0
171838,1
171839,0
171840,1
171841,0
171842,1
171843,0
171844,4
171845,0
171846,4
171847,0
171848,1
171849,0
171850,13
171851,0
171852,2
171853,0
171854,3
171855,0
171856,5
171857,0
171858,1
171859,0
171860,3
171861,0
171862,6
171863,0
171864,153
171865,0
171866,2
171867,0
171868,1
171869,0
171870,3
171871,0
171872,1
171873,0
171874,2
171875,0
171876,1
171877,0
171878,1
171879,0
171880,10
171881,0
171882,1
171883,0
171884,35
171885,0
171886,1
171887,0
171888,1
171889,0
171890,3
171891,0
171892,55
171893,0
171894,16
171895,0
171896,2
171897,0
171898,1
171899,0
171900,1
171901,0
171902,1
171903,0
171904,1
171905,0
171906,10
171907,0
171908,2
171909,0
171910,1
171911,0
171912,2
171913,0
171914,14
171915,0
171916,1
171917,0
171918,9
171919,0
171920,4
171921,0
171922,2
171923,0
171924,3
171925,0
171926,45
171927,0
171928,1
171929,0
171930,9
171931,0
171932,3
171933,0
171934,28
171935,0
171936,1
171937,0
171938,4
171939,0
171940,3
171941,0
171942,3
171943,0
171944,1
171945,0
171946,2
171947,0
171948,3
171949,0
171950,2
171951,0
171952,3
171953,0
171954,31
171955,0
171956,1
171957,0
171958,19
171959,0
171960,1
171961,0
171962,1
171963,0
171964,10
171965,0
171966,3
171967,0
171968,1
171969,0
171970,1
171971,0
171972,1
171973,0
171974,1
171975,0
171976,32
171977,0
171978,2
171979,0
171980,2
171981,0
171982,1
171983,0
171984,1
171985,0
171986,1
171987,0
171988,1
171989,0
171990,1
171991,0
171992,25
171993,0
171994,1
171995,0
171996,7
171997,0
171998,0
171999,0
172000,1
172001,0
172002,4
172003,0
172004,6
172005,0
172006,32
172007,0
172008,30
172009,0
172010,5
172011,0
172012,10
172013,0
172014,4
172015,0
172016,11
172017,0
172018,2
172019,0
172020,1
172021,0
172022,14
172023,0
172024,2
172025,0
172026,26
172027,0
172028,2
172029,0
172030,65
172031,0
172032,1
172033,0
172034,8
172035,0
172036,1
172037,0
172038,1
172039,0
172040,29
172041,0
172042,18
172043,0
172044,74
172045,0
172046,56
172047,0
172048,1
172049,0
172050,1
172051,0
172052,55
172053,0
172054,3
172055,0
172056,1
172057,0
172058,1
172059,0
172060,3
172061,0
172062,2
172063,0
172064,2
172065,0
172066,6
172067,0
172068,9
172069,0
172070,1
172071,0
172072,35
172073,0
172074,3
172075,0
172076,1
172077,0
172078,2
172079,0
172080,6
172081,0
172082,1
172083,0
172084,1
172085,0
172086,86
172087,0
172088,3
172089,0
172090,10
172091,0
172092,1
172093,0
172094,39
172095,0
172096,1
172097,0
172098,17
172099,0
172100,2
172101,0
172102,1
172103,0
172104,4
172105,0
172106,2
172107,0
172108,10
172109,0
172110,11
172111,0
172112,2
172113,0
172114,6
172115,0
172116,1
172117,0
172118,1
172119,0
172120,4
172121,0
172122,4
172123,0
172124,1
172125,0
172126,1
172127,0
172128,4
172129,0
172130,3
172131,0
172132,1
172133,0
172134,4
172135,0
172136,2
172137,0
172138,2
172139,0
172140,1
172141,0
172142,3
172143,0
172144,1
172145,0
172146,2
172147,0
172148,1
172149,0
172150,3
172151,0
172152,3
172153,0
172154,18
172155,0
172156,20
172157,0
172158,20
172159,0
172160,49
172161,0
172162,2
172163,0
172164,1
172165,0
172166,4
172167,0
172168,4
172169,0
172170,1
172171,0
172172,2
172173,0
172174,1
172175,0
172176,2
172177,0
172178,3
172179,0
172180,10
172181,0
172182,1
172183,0
172184,1
172185,0
172186,1
172187,0
172188,33
172189,0
172190,1
172191,0
172192,1
172193,0
172194,3
172195,0
172196,3
172197,0
172198,2
172199,0
172200,51
172201,0
172202,4
172203,0
172204,1
172205,0
172206,9
172207,0
172208,6
172209,0
172210,2
172211,0
172212,1
172213,0
172214,1
172215,0
172216,3
172217,0
172218,31
172219,0
172220,14
172221,0
172222,1
172223,0
172224,3
172225,0
172226,1
172227,0
172228,7
172229,0
172230,10
172231,0
172232,10
172233,0
172234,1
172235,0
172236,1
172237,0
172238,3
172239,0
172240,1
172241,0
172242,1
172243,0
172244,8
172245,0
172246,4
172247,0
172248,1
172249,0
172250,7
172251,0
172252,83
172253,0
172254,6
172255,0
172256,35
172257,0
172258,7
172259,0
172260,1
172261,0
172262,1
172263,0
172264,6
172265,0
172266,2
172267,0
172268,1
172269,0
172270,1
172271,0
172272,5
172273,0
172274,9
172275,0
172276,9
172277,0
172278,8
172279,0
172280,32
172281,0
172282,3
172283,0
172284,1
172285,0
172286,28
172287,0
172288,1
172289,0
172290,165
172291,0
172292,1
172293,0
172294,48
172295,0
172296,1
172297,0
172298,70
172299,0
172300,25
172301,0
172302,1
172303,0
172304,5
172305,0
172306,1
172307,0
172308,29
172309,0
172310,1
172311,0
172312,9
172313,0
172314,1
172315,0
172316,1
172317,0
172318,1
172319,0
172320,1
172321,0
172322,1
172323,0
172324,4
172325,0
172326,27
172327,0
172328,1
172329,0
172330,2
172331,0
172332,1
172333,0
172334,1
172335,0
172336,10
172337,0
172338,7
172339,0
172340,3
172341,0
172342,2
172343,0
172344,1
172345,0
172346,86
172347,0
172348,1
172349,0
172350,20
172351,0
172352,8
172353,0
172354,1
172355,0
172356,3
172357,0
172358,3
172359,0
172360,1
172361,0
172362,1
172363,0
172364,1
172365,0
172366,3
172367,0
172368,1
172369,0
172370,20
172371,0
172372,0
172373,0
172374,25
172375,0
172376,1
172377,0
172378,196
172379,0
172380,4
172381,0
172382,17
172383,0
172384,4
172385,0
172386,7
172387,0
172388,1
172389,0
172390,4
172391,0
172392,23
172393,0
172394,16
172395,0
172396,3
172397,0
172398,10
172399,0
172400,169
172401,0
172402,1
172403,0
172404,34
172405,0
172406,12
172407,0
172408,2
172409,0
172410,1
172411,0
172412,1
172413,0
172414,14
172415,0
172416,25
172417,0
172418,20
172419,0
172420,59
172421,0
172422,1
172423,0
172424,4
172425,0
172426,1
172427,0
172428,159
172429,0
172430,2
172431,0
172432,2
172433,0
172434,2
172435,0
172436,1
172437,0
172438,2
172439,0
172440,3
172441,0
172442,11
172443,0
172444,56
172445,0
172446,319
172447,0
172448,1
172449,0
172450,18
172451,0
172452,2
172453,0
172454,104
172455,0
172456,1
172457,0
172458,11
172459,0
172460,2
172461,0
172462,1
172463,0
172464,5
172465,0
172466,1
172467,0
172468,14
172469,0
172470,2
172471,0
172472,1
172473,0
172474,1
172475,0
172476,2
172477,0
172478,2
172479,0
172480,1
172481,0
172482,49
172483,0
172484,2
172485,0
172486,4
172487,0
172488,35
172489,0
172490,1
172491,0
172492,2
172493,0
172494,1
172495,0
172496,1
172497,0
172498,3
172499,0
172500,6
172501,0
172502,3
172503,0
172504,2
172505,0
172506,1
172507,0
172508,1
172509,0
172510,2
172511,0
172512,14
172513,0
172514,0
172515,0
172516,1
172517,0
172518,10
172519,0
172520,61
172521,0
172522,1
172523,0
172524,4
172525,0
172526,3
172527,0
172528,1
172529,0
172530,1
172531,0
172532,1
172533,0
172534,0
172535,0
172536,9
172537,0
172538,2
172539,0
172540,3
172541,0
172542,350
172543,0
172544,1
172545,0
172546,1
172547,0
172548,16
172549,0
172550,1
172551,0
172552,4
172553,0
172554,2
172555,0
172556,5
172557,0
172558,1
172559,0
172560,10
172561,0
172562,46
172563,0
172564,4
172565,0
172566,1
172567,0
172568,2
172569,0
172570,1
172571,0
172572,1
172573,0
